run_id	commit	resolution	wall_time_ms	model_ms	decode_ms	encode_ms	peak_vram_gb	text_score	layout_score	motion_score	loop_error	status	description
20260424T031630Z-modal-ltx-s2-seed113-960x544	nogit	960x544	1468.975	674.783	0.000	238.341	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031631Z-modal-ltx-s3-seed113-960x544	nogit	960x544	1549.671	761.945	0.000	233.726	14.1679	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031633Z-modal-ltx-s4-seed113-960x544	nogit	960x544	1665.536	859.780	0.000	241.980	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031634Z-modal-ltx-s6-seed113-960x544	nogit	960x544	1895.178	1032.405	0.000	242.884	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031636Z-modal-ltx-s8-seed113-960x544	nogit	960x544	1993.625	1218.081	0.000	241.130	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031638Z-modal-ltx-s2-seed113-1024x576	nogit	1024x576	1592.080	742.097	0.000	253.336	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031640Z-modal-ltx-s3-seed113-1024x576	nogit	1024x576	1672.360	856.120	0.000	244.504	14.1699	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031641Z-modal-ltx-s4-seed113-1024x576	nogit	1024x576	1847.792	962.502	0.000	254.170	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031643Z-modal-ltx-s6-seed113-1024x576	nogit	1024x576	1986.919	1150.163	0.000	241.068	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031645Z-modal-ltx-s8-seed113-1024x576	nogit	1024x576	2188.112	1353.884	0.000	257.124	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031647Z-modal-ltx-s2-seed113-1280x736	nogit	1280x736	2025.475	1183.572	0.000	273.320	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031649Z-modal-ltx-s3-seed113-1280x736	nogit	1280x736	2190.368	1353.112	0.000	273.704	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031652Z-modal-ltx-s4-seed113-1280x736	nogit	1280x736	2387.323	1534.616	0.000	272.600	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031654Z-modal-ltx-s6-seed113-1280x736	nogit	1280x736	2718.671	1880.861	0.000	282.139	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031657Z-modal-ltx-s8-seed113-1280x736	nogit	1280x736	3095.570	2245.991	0.000	286.145	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=8 guidance=1.0
20260424T031700Z-modal-ltx-s2-seed114-768x448	nogit	768x448	1160.999	411.898	0.000	214.753	14.0152	NA	NA	NA	NA	pass	Modal LTX I2V steps=2 guidance=1.0
20260424T031701Z-modal-ltx-s3-seed114-768x448	nogit	768x448	1247.580	505.500	0.000	216.765	14.0152	NA	NA	NA	NA	pass	Modal LTX I2V steps=3 guidance=1.0
20260424T031702Z-modal-ltx-s4-seed114-768x448	nogit	768x448	1312.869	535.414	0.000	213.978	14.0152	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031704Z-modal-ltx-s6-seed114-768x448	nogit	768x448	1421.117	645.485	0.000	223.449	14.0152	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031705Z-modal-ltx-s8-seed114-768x448	nogit	768x448	1508.991	751.106	0.000	218.282	14.0152	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031707Z-modal-ltx-s2-seed114-896x512	nogit	896x512	1447.791	581.164	0.000	239.089	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031708Z-modal-ltx-s3-seed114-896x512	nogit	896x512	1462.601	671.013	0.000	231.525	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031709Z-modal-ltx-s4-seed114-896x512	nogit	896x512	1543.200	748.396	0.000	247.569	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031711Z-modal-ltx-s6-seed114-896x512	nogit	896x512	1667.916	900.197	0.000	236.517	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031713Z-modal-ltx-s8-seed114-896x512	nogit	896x512	1857.282	1061.280	0.000	220.352	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031714Z-modal-ltx-s2-seed114-960x544	nogit	960x544	1462.059	672.861	0.000	229.023	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031716Z-modal-ltx-s3-seed114-960x544	nogit	960x544	1546.243	759.818	0.000	239.584	14.1679	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031718Z-modal-ltx-s4-seed114-960x544	nogit	960x544	1648.803	858.986	0.000	241.967	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031719Z-modal-ltx-s6-seed114-960x544	nogit	960x544	1802.740	1032.328	0.000	234.687	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031721Z-modal-ltx-s8-seed114-960x544	nogit	960x544	2038.338	1207.955	0.000	237.447	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031723Z-modal-ltx-s2-seed114-1024x576	nogit	1024x576	1808.789	758.378	0.000	246.108	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031725Z-modal-ltx-s3-seed114-1024x576	nogit	1024x576	1679.454	854.303	0.000	256.959	14.1699	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031726Z-modal-ltx-s4-seed114-1024x576	nogit	1024x576	1790.585	951.173	0.000	240.906	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031728Z-modal-ltx-s6-seed114-1024x576	nogit	1024x576	1925.424	1145.905	0.000	229.803	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031730Z-modal-ltx-s8-seed114-1024x576	nogit	1024x576	2153.217	1350.721	0.000	244.876	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031732Z-modal-ltx-s2-seed114-1280x736	nogit	1280x736	2027.886	1184.486	0.000	271.825	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031734Z-modal-ltx-s3-seed114-1280x736	nogit	1280x736	2213.285	1367.175	0.000	279.357	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031737Z-modal-ltx-s4-seed114-1280x736	nogit	1280x736	2377.305	1540.562	0.000	273.875	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031739Z-modal-ltx-s6-seed114-1280x736	nogit	1280x736	2730.022	1897.710	0.000	272.421	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031742Z-modal-ltx-s8-seed114-1280x736	nogit	1280x736	3073.192	2250.171	0.000	280.782	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=8 guidance=1.0
20260424T031745Z-modal-ltx-s2-seed115-768x448	nogit	768x448	1161.203	420.296	0.000	207.867	14.0152	NA	NA	NA	NA	pass	Modal LTX I2V steps=2 guidance=1.0
20260424T031746Z-modal-ltx-s3-seed115-768x448	nogit	768x448	1212.902	475.795	0.000	214.341	14.0152	NA	NA	NA	NA	pass	Modal LTX I2V steps=3 guidance=1.0
20260424T031747Z-modal-ltx-s4-seed115-768x448	nogit	768x448	1258.870	533.817	0.000	207.692	14.0152	NA	NA	NA	NA	pass	Modal LTX I2V steps=4 guidance=1.0
20260424T031748Z-modal-ltx-s6-seed115-768x448	nogit	768x448	1392.124	643.535	0.000	215.343	14.0152	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031750Z-modal-ltx-s8-seed115-768x448	nogit	768x448	1492.506	753.992	0.000	201.930	14.0152	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031751Z-modal-ltx-s2-seed115-896x512	nogit	896x512	1521.097	586.945	0.000	231.598	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031753Z-modal-ltx-s3-seed115-896x512	nogit	896x512	1466.424	669.653	0.000	228.644	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031754Z-modal-ltx-s4-seed115-896x512	nogit	896x512	1535.474	744.656	0.000	234.425	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031756Z-modal-ltx-s6-seed115-896x512	nogit	896x512	1676.084	905.378	0.000	222.900	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031758Z-modal-ltx-s8-seed115-896x512	nogit	896x512	1851.687	1059.092	0.000	222.318	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031759Z-modal-ltx-s2-seed115-960x544	nogit	960x544	1552.633	671.800	0.000	229.682	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031801Z-modal-ltx-s3-seed115-960x544	nogit	960x544	1518.766	762.554	0.000	223.960	14.1679	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031802Z-modal-ltx-s4-seed115-960x544	nogit	960x544	1624.569	851.101	0.000	227.822	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031804Z-modal-ltx-s6-seed115-960x544	nogit	960x544	1807.127	1026.904	0.000	231.158	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031806Z-modal-ltx-s8-seed115-960x544	nogit	960x544	1985.501	1205.793	0.000	225.292	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031808Z-modal-ltx-s2-seed115-1024x576	nogit	1024x576	1576.592	748.295	0.000	237.411	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031809Z-modal-ltx-s3-seed115-1024x576	nogit	1024x576	1665.885	847.509	0.000	233.526	14.1699	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031811Z-modal-ltx-s4-seed115-1024x576	nogit	1024x576	1804.057	951.971	0.000	240.767	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031813Z-modal-ltx-s6-seed115-1024x576	nogit	1024x576	1984.253	1144.558	0.000	240.953	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031815Z-modal-ltx-s8-seed115-1024x576	nogit	1024x576	2149.344	1346.044	0.000	251.210	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031817Z-modal-ltx-s2-seed115-1280x736	nogit	1280x736	2071.861	1176.424	0.000	281.095	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031819Z-modal-ltx-s3-seed115-1280x736	nogit	1280x736	2227.493	1367.385	0.000	283.671	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031821Z-modal-ltx-s4-seed115-1280x736	nogit	1280x736	2362.651	1530.055	0.000	277.657	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031824Z-modal-ltx-s6-seed115-1280x736	nogit	1280x736	2840.873	1891.726	0.000	276.486	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031827Z-modal-ltx-s8-seed115-1280x736	nogit	1280x736	3421.177	2344.448	0.000	302.841	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=8 guidance=1.0
20260424T031830Z-modal-ltx-s2-seed116-768x448	nogit	768x448	1194.876	419.387	0.000	239.612	14.0152	NA	NA	NA	NA	pass	Modal LTX I2V steps=2 guidance=1.0
20260424T031831Z-modal-ltx-s3-seed116-768x448	nogit	768x448	1212.442	473.843	0.000	206.732	14.0152	NA	NA	NA	NA	pass	Modal LTX I2V steps=3 guidance=1.0
20260424T031832Z-modal-ltx-s4-seed116-768x448	nogit	768x448	1432.343	524.527	0.000	209.573	14.0152	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031834Z-modal-ltx-s6-seed116-768x448	nogit	768x448	1391.032	640.506	0.000	212.749	14.0152	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031835Z-modal-ltx-s8-seed116-768x448	nogit	768x448	1494.121	754.037	0.000	224.408	14.0152	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031837Z-modal-ltx-s2-seed116-896x512	nogit	896x512	1392.534	589.447	0.000	230.695	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031838Z-modal-ltx-s3-seed116-896x512	nogit	896x512	1585.644	665.060	0.000	229.924	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031840Z-modal-ltx-s4-seed116-896x512	nogit	896x512	1510.273	746.548	0.000	233.888	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031841Z-modal-ltx-s6-seed116-896x512	nogit	896x512	1680.036	908.703	0.000	238.850	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031843Z-modal-ltx-s8-seed116-896x512	nogit	896x512	1851.990	1063.572	0.000	228.134	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031845Z-modal-ltx-s2-seed116-960x544	nogit	960x544	1499.416	672.228	0.000	232.156	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031846Z-modal-ltx-s3-seed116-960x544	nogit	960x544	1576.088	762.861	0.000	229.164	14.1679	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031848Z-modal-ltx-s4-seed116-960x544	nogit	960x544	1667.904	849.167	0.000	227.560	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031850Z-modal-ltx-s6-seed116-960x544	nogit	960x544	1807.357	1033.692	0.000	227.325	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031851Z-modal-ltx-s8-seed116-960x544	nogit	960x544	1982.481	1200.438	0.000	227.084	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031853Z-modal-ltx-s2-seed116-1024x576	nogit	1024x576	1573.053	742.106	0.000	240.959	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031855Z-modal-ltx-s3-seed116-1024x576	nogit	1024x576	1696.975	847.521	0.000	250.287	14.1699	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031857Z-modal-ltx-s4-seed116-1024x576	nogit	1024x576	1782.451	951.524	0.000	260.892	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031858Z-modal-ltx-s6-seed116-1024x576	nogit	1024x576	2078.365	1146.960	0.000	249.774	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031900Z-modal-ltx-s8-seed116-1024x576	nogit	1024x576	2199.464	1349.769	0.000	248.370	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031903Z-modal-ltx-s2-seed116-1280x736	nogit	1280x736	2070.725	1188.771	0.000	286.659	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031905Z-modal-ltx-s3-seed116-1280x736	nogit	1280x736	2701.996	1386.159	0.000	276.641	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031907Z-modal-ltx-s4-seed116-1280x736	nogit	1280x736	2461.678	1539.578	0.000	275.190	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031910Z-modal-ltx-s6-seed116-1280x736	nogit	1280x736	2879.748	1889.967	0.000	271.170	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031913Z-modal-ltx-s8-seed116-1280x736	nogit	1280x736	3241.722	2241.092	0.000	268.628	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=8 guidance=1.0
20260424T031916Z-modal-ltx-s2-seed117-768x448	nogit	768x448	1150.400	412.747	0.000	205.601	14.0152	NA	NA	NA	NA	pass	Modal LTX I2V steps=2 guidance=1.0
20260424T031917Z-modal-ltx-s3-seed117-768x448	nogit	768x448	1228.868	469.440	0.000	216.477	14.0152	NA	NA	NA	NA	pass	Modal LTX I2V steps=3 guidance=1.0
20260424T031918Z-modal-ltx-s4-seed117-768x448	nogit	768x448	1291.430	528.085	0.000	203.520	14.0152	NA	NA	NA	NA	pass	Modal LTX I2V steps=4 guidance=1.0
20260424T031920Z-modal-ltx-s6-seed117-768x448	nogit	768x448	1410.921	638.487	0.000	214.987	14.0152	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031921Z-modal-ltx-s8-seed117-768x448	nogit	768x448	1515.890	754.120	0.000	212.680	14.0152	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031923Z-modal-ltx-s2-seed117-896x512	nogit	896x512	1383.856	581.205	0.000	245.847	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031924Z-modal-ltx-s3-seed117-896x512	nogit	896x512	1504.550	664.511	0.000	235.769	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031926Z-modal-ltx-s4-seed117-896x512	nogit	896x512	1500.060	746.244	0.000	216.571	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031927Z-modal-ltx-s6-seed117-896x512	nogit	896x512	1794.859	904.579	0.000	218.496	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031929Z-modal-ltx-s8-seed117-896x512	nogit	896x512	1850.444	1068.060	0.000	242.732	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031931Z-modal-ltx-s2-seed117-960x544	nogit	960x544	1505.038	677.837	0.000	241.306	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031932Z-modal-ltx-s3-seed117-960x544	nogit	960x544	1559.949	760.166	0.000	241.877	14.1679	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031934Z-modal-ltx-s4-seed117-960x544	nogit	960x544	1626.662	848.872	0.000	237.687	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031935Z-modal-ltx-s6-seed117-960x544	nogit	960x544	1920.651	1041.217	0.000	254.146	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031937Z-modal-ltx-s8-seed117-960x544	nogit	960x544	2018.248	1214.747	0.000	246.839	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031939Z-modal-ltx-s2-seed117-1024x576	nogit	1024x576	1678.268	750.398	0.000	246.772	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031941Z-modal-ltx-s3-seed117-1024x576	nogit	1024x576	1764.879	847.304	0.000	251.987	14.1699	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031943Z-modal-ltx-s4-seed117-1024x576	nogit	1024x576	1769.043	948.189	0.000	250.138	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031945Z-modal-ltx-s6-seed117-1024x576	nogit	1024x576	1972.103	1152.899	0.000	252.091	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031947Z-modal-ltx-s8-seed117-1024x576	nogit	1024x576	2169.332	1348.635	0.000	243.528	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T031949Z-modal-ltx-s2-seed117-1280x736	nogit	1280x736	2024.013	1180.203	0.000	267.035	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T031951Z-modal-ltx-s3-seed117-1280x736	nogit	1280x736	2208.836	1350.116	0.000	264.553	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T031953Z-modal-ltx-s4-seed117-1280x736	nogit	1280x736	2342.784	1525.861	0.000	265.395	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T031955Z-modal-ltx-s6-seed117-1280x736	nogit	1280x736	2692.017	1880.350	0.000	267.506	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T031958Z-modal-ltx-s8-seed117-1280x736	nogit	1280x736	3104.593	2242.180	0.000	269.126	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=8 guidance=1.0
20260424T032001Z-modal-ltx-s2-seed118-768x448	nogit	768x448	1187.559	411.040	0.000	207.837	14.0152	NA	NA	NA	NA	pass	Modal LTX I2V steps=2 guidance=1.0
20260424T032002Z-modal-ltx-s3-seed118-768x448	nogit	768x448	1202.368	467.942	0.000	208.090	14.0152	NA	NA	NA	NA	pass	Modal LTX I2V steps=3 guidance=1.0
20260424T032004Z-modal-ltx-s4-seed118-768x448	nogit	768x448	1264.448	525.660	0.000	213.265	14.0152	NA	NA	NA	NA	pass	Modal LTX I2V steps=4 guidance=1.0
20260424T032005Z-modal-ltx-s6-seed118-768x448	nogit	768x448	1372.065	639.769	0.000	206.710	14.0152	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T032006Z-modal-ltx-s8-seed118-768x448	nogit	768x448	1513.910	751.021	0.000	215.875	14.0152	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T032008Z-modal-ltx-s2-seed118-896x512	nogit	896x512	1371.683	582.451	0.000	218.897	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T032009Z-modal-ltx-s3-seed118-896x512	nogit	896x512	1476.615	661.323	0.000	221.242	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T032011Z-modal-ltx-s4-seed118-896x512	nogit	896x512	1563.916	746.380	0.000	234.516	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T032012Z-modal-ltx-s6-seed118-896x512	nogit	896x512	1649.038	904.700	0.000	217.441	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T032014Z-modal-ltx-s8-seed118-896x512	nogit	896x512	1920.004	1068.537	0.000	221.876	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T032016Z-modal-ltx-s2-seed118-960x544	nogit	960x544	1538.178	682.890	0.000	244.376	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T032017Z-modal-ltx-s3-seed118-960x544	nogit	960x544	1567.293	763.233	0.000	230.161	14.1679	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T032019Z-modal-ltx-s4-seed118-960x544	nogit	960x544	1672.970	855.745	0.000	237.381	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T032020Z-modal-ltx-s6-seed118-960x544	nogit	960x544	1860.775	1033.036	0.000	248.859	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T032022Z-modal-ltx-s8-seed118-960x544	nogit	960x544	2128.147	1213.642	0.000	246.914	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T032024Z-modal-ltx-s2-seed118-1024x576	nogit	1024x576	1618.830	756.112	0.000	250.623	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T032026Z-modal-ltx-s3-seed118-1024x576	nogit	1024x576	1706.110	847.505	0.000	236.676	14.1699	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T032028Z-modal-ltx-s4-seed118-1024x576	nogit	1024x576	1874.131	951.496	0.000	242.301	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T032030Z-modal-ltx-s6-seed118-1024x576	nogit	1024x576	1983.583	1156.603	0.000	245.239	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T032032Z-modal-ltx-s8-seed118-1024x576	nogit	1024x576	2178.062	1350.126	0.000	240.924	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T032034Z-modal-ltx-s2-seed118-1280x736	nogit	1280x736	2071.886	1174.021	0.000	293.467	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T032036Z-modal-ltx-s3-seed118-1280x736	nogit	1280x736	2229.972	1357.804	0.000	293.243	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T032038Z-modal-ltx-s4-seed118-1280x736	nogit	1280x736	2432.217	1540.857	0.000	279.590	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T032041Z-modal-ltx-s6-seed118-1280x736	nogit	1280x736	2844.963	1896.514	0.000	277.919	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T032043Z-modal-ltx-s8-seed118-1280x736	nogit	1280x736	3233.114	2274.660	0.000	270.992	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=8 guidance=1.0
20260424T032047Z-modal-ltx-s2-seed119-768x448	nogit	768x448	1204.628	413.260	0.000	216.131	14.0152	NA	NA	NA	NA	pass	Modal LTX I2V steps=2 guidance=1.0
20260424T032048Z-modal-ltx-s3-seed119-768x448	nogit	768x448	1231.173	468.655	0.000	203.383	14.0152	NA	NA	NA	NA	pass	Modal LTX I2V steps=3 guidance=1.0
20260424T032049Z-modal-ltx-s4-seed119-768x448	nogit	768x448	1349.957	527.107	0.000	205.884	14.0152	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
